0.3053209110474746, 0.4950452182223867
0.38877071828167153, 0.5122288613343777
0.438588012949263, 0.5045541594656454
0.47337747963652954, 0.5278639105767883
0.5209114067771642, 0.5496430329444484
0.5580255607814111, 0.5791579386095711
0.5835432258899025, 0.6009029272376463
0.6044240919527013, 0.6210903394330926
0.6241318352813517, 0.6288728320584083
0.6392189481777972, 0.6490512616908058
0.6531365313653136, 0.6599255525174531
0.6670630971158786, 0.6785517952550509
0.679823726182734, 0.6909746799512786
0.6879242015399706, 0.6816849132464062
0.699515300897897, 0.6848036591368836
