z_mas,r_mas
0.0,31.475738827705808
0.030037245849236883,33.664551696183764
0.060074491698473766,36.1919321245742
0.09011173754771065,37.05143593611729
0.12014898339694753,35.25201574030115
0.1501862292461844,30.646177499171927
0.1802234750954213,29.368672232857982
0.21026072094465817,33.379910702593975
0.24029796679389506,30.585455832064163
0.27033521264313193,32.254612772626174
0.3003724584923688,32.80871544678266
0.3304097043416057,34.88072119370504
0.3604469501908426,30.275897865231688
0.3904841960400795,33.540093801749784
0.42052144188931634,27.92344356379251
0.45055868773855323,28.06012211975083
0.4805959335877901,28.865081023031912
0.510633179437027,29.792082762592756
0.5406704252862639,0.253393784455998
0.5707076711355008,0.19136245441158845
0.6007449169847376,0.25659196264958384
0.6307821628339746,0.3308793831823664
0.6608194086832114,0.3184994969671205
0.6908566545324483,0.3377900713575957
0.7208939003816852,0.3719420098593521
0.750931146230922,0.33423690783213433
0.780968392080159,0.26917704831988
0.8110056379293958,0.26234283822543913
0.8410428837786327,0.3267844522510416
0.8710801296278696,0.3627399542061546
0.9011173754771065,0.3703394663746372
0.9311546213263434,0.34910888743382035
0.9611918671755803,0.32177597543029257
0.9912291130248171,0.3099801126255741
1.021266358874054,0.30787236339756013
1.0513036047232909,0.3284970942034667
1.0813408505725277,0.33856023794337453
1.1113780964217648,0.37244308355642375
1.1414153422710016,0.360196858800487
1.1714525881202384,0.3141000442953204
1.2014898339694753,0.31988341960572786
1.2315270798187121,0.3891398565585652
1.2615643256679492,0.4029793730469665
1.291601571517186,0.34915381769250625
1.3216388173664229,0.39996103981680237
1.3516760632156597,0.44366466521765235
1.3817133090648965,0.40998853903130345
1.4117505549141336,0.3580566760393544
1.4417878007633704,0.4740458243030258
1.4718250466126073,0.5525273597648857
1.501862292461844,0.5366816289088231
1.531899538311081,0.5151253878221812
1.561936784160318,0.5814701207473559
1.5919740300095548,0.5790328565727748
1.6220112758587917,0.5640294826081376
1.6520485217080285,36.28064764744415
1.6820857675572654,
1.7121230134065024,37.40145057373043
1.7421602592557393,35.22956818820122
1.772197505104976,30.39123136763924
1.802234750954213,32.14126359495676
1.8322719968034498,30.83934174778349
1.8623092426526868,35.64875129132002
1.8923464885019237,34.3192548187202
1.9223837343511605,32.66522005311103
1.9524209802003973,33.21885145460894
1.9824582260496342,35.06377352557041
2.012495471898871,
2.042532717748108,
2.072569963597345,29.08025686788172
2.1026072094465817,
2.132644455295819,
2.1626817011450554,25.796570689508865
2.1927189469942925,
2.2227561928435295,
2.252793438692766,
2.282830684542003,27.994569784261852
2.31286793039124,28.835516542093742
2.342905176240477,
2.372942422089714,33.01171652894645
2.4029796679389506,28.92297106660312
2.4330169137881876,29.30952166963353
2.4630541596374242,34.250611247561594
2.4930914054866613,35.29872381728911
2.5231286513358984,34.4777640960768
2.553165897185135,30.942434090304477
2.583203143034372,35.33281085139211
2.6132403888836087,34.33775736848397
2.6432776347328457,39.19870242714723
2.6733148805820828,31.30165424436178
2.7033521264313194,34.29160831058389
2.7333893722805565,38.591641394146315
2.763426618129793,36.21329960989973
2.79346386397903,29.653985596771488
2.823501109828267,38.01624990049019
2.853538355677504,35.704170044973075
2.883575601526741,38.325649935344124
2.9136128473759775,36.55721007715163
2.9436500932252145,37.81326004171921
2.9736873390744516,37.7597799456522
3.003724584923688,37.79090620370411
3.0337618307729253,37.58146415221367
3.063799076622162,38.37107677279498
3.093836322471399,37.75979493908691
3.123873568320636,38.00640918881742
3.1539108141698726,36.400707854985555
3.1839480600191097,37.30426046467379
3.2139853058683463,38.12121047416721
3.2440225517175834,37.4150512464576
3.2740597975668204,36.88650878833311
3.304097043416057,31.89321369235115
3.334134289265294,39.13471486426571
3.3641715351145307,36.14774753407255
3.3942087809637678,35.21590469275907
3.424246026813005,34.64022666622274
3.4542832726622414,35.315524884522254
3.4843205185114785,34.92173747107477
3.514357764360715,36.18237787493199
3.544395010209952,34.48562981721513
3.5744322560591892,36.18363352823732
3.604469501908426,32.65542785522206
3.634506747757663,38.577089344327746
3.6645439936068995,34.016226599824314
3.6945812394561366,36.72609949565317
3.7246184853053736,36.196716400103846
3.7546557311546103,35.59642060508547
3.7846929770038473,36.003806618813485
3.814730222853084,35.40537053459323
3.844767468702321,30.916461119651853
3.874804714551558,35.40553599386698
3.9048419604007947,36.069600073579416
3.9348792062500317,36.45123432183675
3.9649164520992684,36.6409171029396
3.9949536979485054,29.016943967826393
4.024990943797742,35.16412720645346
4.055028189646979,36.323401933999136
4.085065435496216,33.17970923308108
4.115102681345453,35.36310968399136
4.14513992719469,30.552830789542657
4.175177173043926,32.37217060236629
4.2052144188931635,36.291718518421035
4.235251664742401,35.783019778798064
4.265288910591638,35.25747108772102
4.295326156440875,35.304721913545656
4.325363402290111,27.70629457342053
4.355400648139348,32.77332583268203
4.385437893988585,32.328727751094114
4.415475139837822,33.07742706448475
4.445512385687059,32.669568519378835
4.475549631536295,31.635125289643014
4.505586877385532,31.388261041898925
4.535624123234769,33.53810382396319
4.565661369084006,32.25988277842454
4.5956986149332435,34.52065012180272
4.62573586078248,33.80832700733394
4.655773106631717,33.874888375161966
4.685810352480954,34.59770551170693
4.715847598330191,33.75619813614811
4.745884844179428,35.58485399836834
4.775922090028664,35.680203810488955
4.805959335877901,37.306142920854874
4.835996581727138,37.42241190373978
4.866033827576375,36.82653938238994
4.896071073425612,36.71329761463933
4.9261083192748485,37.36704087312475
4.9561455651240856,36.11745025110121
4.986182810973323,37.51101076563286
5.01622005682256,37.564180864389755
5.046257302671797,39.25930627628797
5.076294548521033,33.368987472380034
5.10633179437027,37.26959828294599
5.136369040219507,39.09442269712192
5.166406286068744,38.52130891003082
5.196443531917981,37.571673924526216
5.226480777767217,40.25112598865916
5.256518023616454,37.94595940248394
5.286555269465691,31.630123034309232
5.3165925153149285,36.70373343660496
5.3466297611641656,31.806053488702478
5.376667007013402,36.992097718562356
5.406704252862639,41.26460750089591
5.436741498711876,35.0993881058137
5.466778744561113,33.88437201845762
5.49681599041035,37.81962357442348
5.526853236259586,32.84931458887383
5.556890482108823,32.64055050079311
5.58692772795806,33.21135019749282
5.616964973807297,34.95582333353653
5.647002219656534,38.940520004776744
5.6770394655057705,33.64647227192106
5.707076711355008,34.61051510108275
5.737113957204245,38.555453549601545
5.767151203053482,34.61384447756958
5.797188448902719,37.78230881648774
5.827225694751955,35.38028682283233
5.857262940601192,34.21737205511638
5.887300186450429,35.07148384921828
5.917337432299666,36.15227286715227
5.947374678148903,37.58518469462684
5.977411923998139,35.62582142684933
6.007449169847376,37.67558890600696
6.0374864156966135,38.018635478291145
6.0675236615458505,35.901115775477194
6.097560907395088,38.364038242468155
6.127598153244324,30.58571656018115
6.157635399093561,31.948371587443535
6.187672644942798,30.784674896548744
6.217709890792035,32.70877622353236
6.247747136641272,30.89637918048862
6.277784382490508,33.32609897430727
6.307821628339745,34.18657706237646
6.337858874188982,34.1366874067528
6.367896120038219,21.692422418131347
6.397933365887456,31.22926080405038
6.427970611736693,38.627138391978356
6.45800785758593,30.305170249891216
6.488045103435167,30.47470403688773
6.518082349284404,30.887932567054335
6.548119595133641,25.30109728192142
6.578156840982877,23.534217300662068
6.608194086832114,18.682570639631738
6.638231332681351,17.37645014289575
6.668268578530588,15.5377249611707
6.698305824379825,29.00690632431575
6.728343070229061,30.499818254632395
6.7583803160782985,24.9651373938982
6.7884175619275355,1.0927674206602833
6.818454807776773,
6.84849205362601,32.441530586430595
6.878529299475246,34.52796790475831
6.908566545324483,
6.93860379117372,
6.968641037022957,
6.998678282872194,
7.02871552872143,
7.058752774570667,
7.088790020419904,
7.118827266269141,
7.1488645121183785,37.26503377943682
7.178901757967615,36.1281198039171
7.208939003816852,36.60918900448074
7.238976249666089,37.370110126851316
7.269013495515326,34.91913585344659
7.299050741364563,30.630078114028183
7.329087987213799,33.54614958203871
7.359125233063036,33.071903849783595
7.389162478912273,30.977867473927613
7.41919972476151,31.08310593235546
7.449236970610747,29.372127257424122
7.4792742164599835,28.16849675760359
7.5093114623092205,26.89653721887005
7.539348708158458,33.237802153268795
7.569385954007695,29.01570362587201
7.599423199856932,32.06067458340027
7.629460445706168,33.91081161852053
7.659497691555405,32.15366334563717
7.689534937404642,31.39216929786207
7.719572183253879,24.15551574620071
7.749609429103116,26.121579682620585
7.779646674952352,27.81283231600304
7.809683920801589,31.572886173036622
7.839721166650826,33.55503593248719
7.8697584125000635,33.1857524541109
7.8997956583493005,29.880501702691173
7.929832904198537,32.298642140988676
7.959870150047774,34.52069006406802
7.989907395897011,34.51665180981075
8.019944641746248,30.23625332342416
8.049981887595484,27.94735454266806
8.080019133444722,27.67635616151585
8.110056379293958,29.918227817100483
8.140093625143196,29.119011049158864
8.170130870992432,30.87688045595166
8.200168116841668,32.90466849575767
8.230205362690906,34.49762246571095
8.260242608540143,35.87538198464607
8.29027985438938,36.232605677409204
8.320317100238617,
8.350354346087853,
8.38039159193709,
8.410428837786327,
8.440466083635565,
8.470503329484801,
8.500540575334037,
8.530577821183275,
8.560615067032511,34.80966903785387
8.59065231288175,35.02052158424524
8.620689558730986,31.15363896772179
8.650726804580222,32.123251611912906
8.68076405042946,39.19375937174892
8.710801296278696,30.020120366662162
8.740838542127934,35.43979222812035
8.77087578797717,36.25867775624294
8.800913033826406,30.277465571753915
8.830950279675644,33.40445677559447
8.86098752552488,29.761597715923724
8.891024771374118,30.8250365111893
8.921062017223354,30.489325995432164
8.95109926307259,33.02648876846979
8.981136508921828,29.25202475577468
9.011173754771065,0.0
9.041211000620303,29.73367527229315
9.071248246469539,29.17061392249608
9.101285492318775,31.31855131344478
9.131322738168013,31.10874247967091
9.161359984017249,28.93106824126301
9.191397229866487,28.71152448710399
9.221434475715723,29.267396183678795
9.25147172156496,0.0
9.281508967414197,30.28320539749318
9.311546213263433,30.553322271313444
9.341583459112671,29.87314942851543
9.371620704961908,27.144103754083726
9.401657950811144,0.630299898634198
9.431695196660382,1.5166528956591283
9.461732442509618,0.8238602610633681
9.491769688358856,0.8559653573281807
9.521806934208092,
9.551844180057328,
9.581881425906566,
9.611918671755802,
9.64195591760504,
