z_mas,r_mas
0.0,0.0
0.05007496832757675,0.0
0.1001499366551535,0.0
0.15022490498273025,0.0
0.200299873310307,0.0
0.25037484163788376,0.0
0.3004498099654605,0.0
0.35052477829303724,0.0
0.400599746620614,0.0
0.4506747149481907,0.0
0.5007496832757675,0.0
0.5508246516033443,0.0
0.600899619930921,0.0
0.6509745882584977,0.0
0.7010495565860745,0.0
0.7511245249136512,0.0
0.801199493241228,0.0
0.8512744615688047,0.0
0.9013494298963814,0.0
0.9514243982239582,0.0
1.001499366551535,0.0
1.0515743348791118,0.0
1.1016493032066885,0.0
1.1517242715342653,0.0
1.201799239861842,0.0
1.2518742081894187,0.0
1.3019491765169955,0.0
1.3520241448445722,0.0
1.402099113172149,0.0
1.4521740814997257,0.0
1.5022490498273025,0.0
1.5523240181548792,0.0
1.602398986482456,0.0
1.6524739548100327,0.0
1.7025489231376094,0.07646012410902024
1.7526238914651862,0.10114929367644561
1.802698859792763,0.11424309937847596
1.8527738281203396,0.0
1.9028487964479164,0.0
1.9529237647754931,0.0
2.00299873310307,0.0
2.053073701430647,0.09845196143999911
2.1031486697582236,0.22786868595983842
2.1532236380858003,0.3438743987683475
2.203298606413377,0.4823046841338778
2.253373574740954,0.700973197454661
2.3034485430685305,1.403397619140875
2.3535235113961073,0.0
2.403598479723684,0.0
2.4536734480512608,0.0
2.5037484163788375,0.0
2.5538233847064142,0.0
2.603898353033991,0.0
2.6539733213615677,0.0
2.7040482896891445,0.0
2.754123258016721,0.0
2.804198226344298,0.0
2.8542731946718747,0.0
2.9043481629994514,0.0
2.954423131327028,0.0
3.004498099654605,0.0
3.0545730679821816,0.0
3.1046480363097584,0.0
3.154723004637335,0.0
3.204797972964912,0.0
3.2548729412924886,0.0
3.3049479096200653,0.0
3.355022877947642,0.0
3.405097846275219,0.0
3.4551728146027956,0.0
3.5052477829303723,0.0
3.555322751257949,0.0
3.605397719585526,0.0
3.6554726879131025,0.0
3.7055476562406793,0.0
3.755622624568256,0.0
3.8056975928958328,0.0
3.8557725612234095,0.0
3.9058475295509862,0.0
3.955922497878563,0.0
4.00599746620614,0.0
4.056072434533717,0.0
4.106147402861294,0.0
4.15622237118887,0.0
4.206297339516447,0.0
4.256372307844024,0.0
4.306447276171601,0.0
4.356522244499177,0.0
4.406597212826754,0.0
4.456672181154331,0.0
4.506747149481908,0.0
4.556822117809484,0.0
4.606897086137061,0.0
4.656972054464638,0.0
4.7070470227922145,0.0
4.757121991119791,0.0
4.807196959447368,0.0
4.857271927774945,0.0
4.9073468961025215,0.0
4.957421864430098,0.0
5.007496832757675,0.0
5.057571801085252,0.0
5.1076467694128285,0.0
5.157721737740405,0.0
5.207796706067982,0.0
5.257871674395559,0.0
5.307946642723135,0.0
5.358021611050712,0.0
5.408096579378289,0.0
5.458171547705866,0.0
5.508246516033442,0.0
5.558321484361019,0.0
5.608396452688596,0.0
5.658471421016173,0.0
5.708546389343749,0.0
5.758621357671326,0.0
5.808696325998903,0.0
5.85877129432648,0.0
5.908846262654056,0.0
5.958921230981633,0.0
6.00899619930921,0.0
6.0590711676367865,0.04050954016811308
6.109146135964363,0.20461450495305167
6.15922110429194,0.0
6.209296072619517,0.389933221699493
6.2593710409470935,0.46968217850173233
6.30944600927467,0.5490706491446906
6.359520977602247,0.6163299434478334
6.409595945929824,0.6771492325709099
6.4596709142574005,0.717941456611538
6.509745882584977,0.7537950868069822
6.559820850912554,0.784314080422815
6.609895819240131,0.8302832679521088
6.659970787567707,0.8955969861241077
6.710045755895284,0.9999633454006849
6.760120724222861,1.1913286841571948
6.810195692550438,1.6136657161407018
6.860270660878014,5.59056115816717
6.910345629205591,72.52692969974821
6.960420597533168,76.10475563478933
7.010495565860745,80.67977394563083
7.060570534188321,92.48570940353115
7.110645502515898,114.01843519349897
7.160720470843475,112.12671645339418
7.210795439171052,119.38844217526031
7.260870407498628,118.76511298543626
7.310945375826205,138.50038706253048
7.361020344153782,121.77328575299072
7.4110953124813586,172.3033174624337
7.461170280808935,0.0
7.511245249136512,0.0
7.561320217464089,0.0
7.6113951857916655,0.0
7.661470154119242,0.0
7.711545122446819,0.0
7.761620090774396,0.0
7.8116950591019725,0.0
7.861770027429549,0.0
7.911844995757126,103.6716451334269
7.961919964084703,94.73285831923059
8.01199493241228,64.08018988323879
8.062069900739857,3.0437502333148907
8.112144869067434,1.4281408122077663
8.16221983739501,1.0348576236330316
8.212294805722587,0.8087142726397167
8.262369774050164,0.6486421048998087
8.31244474237774,0.5202148554363507
8.362519710705318,0.41540173627656174
8.412594679032894,0.3286191281996939
8.462669647360471,0.2613912938984554
8.512744615688048,0.2095871376498526
8.562819584015624,0.17035436767665996
8.612894552343201,0.14105988357791374
8.662969520670778,0.12216707321877457
8.713044488998355,0.11858133018041613
8.763119457325931,0.13499838554689117
8.813194425653508,0.1755752183737925
8.863269393981085,0.24227881212714622
8.913344362308662,0.33468360866890995
8.963419330636238,0.4540239714655607
9.013494298963815,0.6234965490269505
9.063569267291392,0.15750204540185136
9.113644235618969,0.823619470188726
