z,r_up_ref,r_down_ref
-4.0,nan,nan
-3.9407407407407407,nan,nan
-3.8814814814814813,nan,nan
-3.8222222222222224,nan,nan
-3.762962962962963,nan,nan
-3.7037037037037037,nan,nan
-3.6444444444444444,nan,nan
-3.585185185185185,nan,nan
-3.525925925925926,nan,nan
-3.466666666666667,nan,nan
-3.4074074074074074,nan,nan
-3.348148148148148,nan,nan
-3.2888888888888888,nan,nan
-3.2296296296296294,nan,nan
-3.17037037037037,nan,nan
-3.111111111111111,nan,nan
-3.051851851851852,nan,nan
-2.9925925925925925,nan,nan
-2.9333333333333336,nan,nan
-2.8740740740740742,nan,nan
-2.814814814814815,nan,nan
-2.7555555555555555,nan,nan
-2.696296296296296,nan,nan
-2.637037037037037,nan,nan
-2.5777777777777775,nan,nan
-2.518518518518518,nan,nan
-2.4592592592592593,nan,nan
-2.4,nan,nan
-2.3407407407407406,nan,nan
-2.2814814814814817,nan,nan
-2.2222222222222223,nan,nan
-2.162962962962963,nan,nan
-2.1037037037037036,nan,nan
-2.0444444444444443,nan,nan
-1.985185185185185,0.019319527092771748,0.019319527092771748
-1.925925925925926,0.053579618112768145,0.053579618112768145
-1.8666666666666667,0.005584854943266259,0.005584854943266259
-1.8074074074074074,0.307074754184941,0.307074754184941
-1.748148148148148,0.0028258221164636503,0.0028258221164636503
-1.6888888888888887,0.004515790496601188,0.004515790496601188
-1.6296296296296298,0.01577735383068732,0.01577735383068732
-1.5703703703703704,0.0125839352130608,0.0125839352130608
-1.511111111111111,0.038162241420180584,0.038162241420180584
-1.4518518518518517,0.023927219803203142,0.023927219803203142
-1.3925925925925924,0.925168888579643,0.925168888579643
-1.333333333333333,0.01452637487441713,0.01452637487441713
-1.2740740740740741,0.00894866125277098,0.00894866125277098
-1.2148148148148148,0.014460094286684013,0.014460094286684013
-1.1555555555555554,0.7894191718267114,0.7894191718267114
-1.096296296296296,0.48250314466148814,0.48250314466148814
-1.0370370370370368,0.008364455540831529,0.008364455540831529
-0.9777777777777779,0.0034614107309646892,0.0034614107309646892
-0.9185185185185185,0.752569906231813,0.752569906231813
-0.8592592592592592,0.018533807380446122,0.018533807380446122
-0.7999999999999998,0.01136714505292711,0.01136714505292711
-0.7407407407407405,0.6133016974002383,0.6133016974002383
-0.6814814814814811,0.7632973108192606,0.7632973108192606
-0.6222222222222222,0.011819424132770782,0.011819424132770782
-0.5629629629629629,0.5190585191952266,0.5190585191952266
-0.5037037037037035,0.8253306112883201,0.8253306112883201
-0.4444444444444442,0.8553363462771695,0.8553363462771695
-0.38518518518518485,0.9669095974360988,0.9669095974360988
-0.32592592592592595,0.9867415449614341,0.9867415449614341
-0.2666666666666666,0.9962510450884091,0.9962510450884091
-0.20740740740740726,1.016142426786444,1.016142426786444
-0.14814814814814792,0.9726096938058831,0.9726096938058831
-0.08888888888888857,0.016170081988522187,0.016170081988522187
-0.029629629629629672,0.030641444701794078,0.030641444701794078
0.029629629629630116,0.030641444701775544,0.030641444701775544
0.08888888888888946,0.016170081988522152,0.016170081988522152
0.14814814814814792,0.9726096938058831,0.9726096938058831
0.20740740740740726,1.016142426786444,1.016142426786444
0.2666666666666666,0.9962510450884091,0.9962510450884091
0.32592592592592595,0.9867415449614341,0.9867415449614341
0.3851851851851853,0.9669095974360999,0.9669095974360999
0.44444444444444464,0.855336346277168,0.855336346277168
0.503703703703704,0.8253306112883219,0.8253306112883219
0.5629629629629633,0.5190585191952226,0.5190585191952226
0.6222222222222227,0.011819424132770909,0.011819424132770909
0.681481481481482,0.7632973108192327,0.7632973108192327
0.7407407407407405,0.6133016974002383,0.6133016974002383
0.7999999999999998,0.011367145052927108,0.011367145052927108
0.8592592592592592,0.018533807380446122,0.018533807380446122
0.9185185185185185,0.752569906231813,0.752569906231813
0.9777777777777779,0.0034614107309646892,0.0034614107309646892
1.0370370370370372,0.008364455540831869,0.008364455540831869
1.0962962962962965,0.4825031446615034,0.4825031446615034
1.155555555555556,0.7894191718267126,0.7894191718267126
1.2148148148148152,0.01446009428668212,0.01446009428668212
1.2740740740740746,0.008948661252770952,0.008948661252770952
1.333333333333334,0.014526374874417276,0.014526374874417276
1.3925925925925924,0.925168888579643,0.925168888579643
1.4518518518518517,0.023927219803203142,0.023927219803203142
1.511111111111111,0.038162241420180584,0.038162241420180584
1.5703703703703704,0.0125839352130608,0.0125839352130608
1.6296296296296298,0.01577735383068732,0.01577735383068732
1.688888888888889,0.004515790496601188,0.004515790496601188
1.7481481481481485,0.0028258221164636907,0.0028258221164636907
1.8074074074074078,0.3070747541849941,0.3070747541849941
1.8666666666666671,0.005584854943266789,0.005584854943266789
1.9259259259259265,0.05357961811276659,0.05357961811276659
1.9851851851851858,0.019319527092770832,0.019319527092770832
2.0444444444444443,nan,nan
2.1037037037037036,nan,nan
2.162962962962963,nan,nan
2.2222222222222223,nan,nan
2.2814814814814817,nan,nan
2.340740740740741,nan,nan
2.4000000000000004,nan,nan
2.4592592592592597,nan,nan
2.518518518518519,nan,nan
2.5777777777777784,nan,nan
2.6370370370370377,nan,nan
2.696296296296296,nan,nan
2.7555555555555555,nan,nan
2.814814814814815,nan,nan
2.8740740740740742,nan,nan
2.9333333333333336,nan,nan
2.992592592592593,nan,nan
3.0518518518518523,nan,nan
3.1111111111111116,nan,nan
3.170370370370371,nan,nan
3.2296296296296303,nan,nan
3.2888888888888888,nan,nan
3.348148148148148,nan,nan
3.4074074074074074,nan,nan
3.466666666666667,nan,nan
3.525925925925926,nan,nan
3.5851851851851855,nan,nan
3.644444444444445,nan,nan
3.703703703703704,nan,nan
3.7629629629629635,nan,nan
3.822222222222223,nan,nan
3.881481481481482,nan,nan
3.9407407407407407,nan,nan
4.0,nan,nan
