z_mas,r_mas
0.0,0.73113073110344
0.050058714309512115,0.7384137377299719
0.10011742861902423,0.8545407091698546
0.15017614292853634,1.1152408812489927
0.20023485723804846,3.1990483240675287
0.2502935715475606,110.98105886901097
0.3003522858570727,111.82069299267754
0.3504110001665848,130.79921129273487
0.4004697144760969,100.36545524486124
0.45052842878560906,106.64872196864688
0.5005871430951212,96.99167556452419
0.5506458574046332,114.64426973350176
0.6007045717141454,135.3317290507603
0.6507632860236575,112.64357355592628
0.7008220003331695,99.85543485693282
0.7508807146426817,129.36658701427785
0.8009394289521938,119.30255908278247
0.850998143261706,125.19341639270836
0.9010568575712181,127.19524173725902
0.9511155718807301,120.10913032552621
1.0011742861902424,111.25532182976983
1.0512330004997543,110.19153278910612
1.1012917148092665,129.9148087257571
1.1513504291187786,112.38261984088902
1.2014091434282907,119.29464737402868
1.251467857737803,114.91884461497689
1.301526572047315,119.9181787137803
1.3515852863568272,129.69337191427505
1.401644000666339,110.41156358941288
1.4517027149758512,119.03961370028614
1.5017614292853634,110.51536876007337
1.5518201435948755,119.37983421526097
1.6018788579043877,123.48110889310337
1.6519375722138998,114.70665380849019
1.701996286523412,133.7219556744343
1.752055000832924,107.5788968834763
1.8021137151424362,121.07172955409169
1.8521724294519482,119.40959037385122
1.9022311437614603,111.51746934872689
1.9522898580709724,0.0
2.002348572380485,0.0
2.0524072866899967,0.0
2.1024660009995086,0.0
2.152524715309021,0.0
2.202583429618533,0.0
2.2526421439280453,0.0
2.302700858237557,0.0
2.3527595725470696,0.0
2.4028182868565815,0.0
2.4528770011660934,0.0
2.502935715475606,0.0
2.5529944297851177,0.0
2.60305314409463,0.0
2.653111858404142,0.0
2.7031705727136544,0.0
2.7532292870231663,0.0
2.803288001332678,0.0
2.8533467156421906,0.0
2.9034054299517025,0.0
2.953464144261215,0.0
3.0035228585707268,0.0
3.053581572880239,0.9286690153785657
3.103640287189751,128.5802959865703
3.1536990014992634,133.7632537827027
3.2037577158087753,115.60460395446295
3.2538164301182873,0.0
3.3038751444277996,0.0
3.3539338587373115,0.0
3.403992573046824,0.0
3.454051287356336,175.64823127014918
3.504110001665848,100.15182909133017
3.55416871597536,5.274238749926712
3.6042274302848725,1.1699247235936168
3.6542861445943844,0.8531066138373742
3.7043448589038963,0.728698834380248
3.7544035732134087,0.7335293791884631
3.8044622875229206,0.8436307322664891
3.854521001832433,1.0144746189839982
3.904579716141945,1.2963226932583531
3.9546384304514572,1.5604820894848528
4.00469714476097,1.5999946307418094
4.0547558590704815,1.3364890388517945
4.1048145733799934,0.9637231913377016
4.154873287689505,0.6020736845471404
4.204932001999017,0.0
4.25499071630853,119.95255483297908
4.305049430618042,122.03714115406981
4.355108144927554,111.21228453230307
4.405166859237066,116.95962388130336
4.455225573546578,112.5223097405561
4.505284287856091,111.03070151567397
4.5553430021656025,97.26831574500197
4.605401716475114,109.85534083974989
4.655460430784626,106.17807113966721
4.705519145094139,125.39079964240291
4.755577859403651,108.56485438942272
4.805636573713163,120.05678245830664
4.855695288022675,106.04781865565859
4.905754002332187,111.12249056398333
4.9558127166417,112.65916365593648
5.005871430951212,121.86908839865143
5.0559301452607235,127.9985710518368
5.105988859570235,122.89739431620254
5.156047573879748,98.87688791740023
5.20610628818926,121.9840083965685
5.256165002498772,123.32167329566462
5.306223716808284,102.26447906325858
5.356282431117796,110.96331461109875
5.406341145427309,104.27430441276054
5.456399859736821,120.92570898189514
5.5064585740463325,103.82596908069452
5.5565172883558445,127.76302820510547
5.606576002665356,105.89098960624763
5.656634716974869,109.36268222665355
5.706693431284381,117.53595720476686
5.756752145593893,122.58986631673017
5.806810859903405,117.76194067761806
5.856869574212918,102.43128034529907
5.90692828852243,114.91015187119623
5.956987002831942,107.61340534071448
6.0070457171414535,136.3509435779463
6.057104431450965,106.12145290592086
6.107163145760478,135.41773970428488
6.15722186006999,94.23494527591909
6.207280574379502,115.07229198546587
6.257339288689014,104.42799668995899
6.307398002998527,104.4028096878351
6.357456717308039,101.25657100975027
6.407515431617551,125.93883545330539
6.457574145927063,117.80730008289069
6.5076328602365745,96.37658103662915
6.557691574546087,116.28746735197691
6.607750288855599,106.53607678692845
6.657809003165111,119.34189786501597
6.707867717474623,98.01346431561093
6.757926431784136,85.21088045098021
6.807985146093648,82.66856393149146
